SNOMEDCode,description,bnf_chapter
'25254911000001108,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd),302000
'34812111000001106,Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'34812311000001108,Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),302000
'36889511000001101,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Pharmaram Ltd),
'36889611000001102,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Pharmaram Ltd),
'4558411000001107,Fenoterol 200micrograms/dose inhaler,301011
'4537211000001105,Fenoterol 200micrograms/dose inhaler,301011
'4537611000001107,Berotec 200micrograms/dose inhaler (Boehringer Ingelheim Ltd),301011
'4537711000001103,Berotec 200micrograms/dose inhaler (Boehringer Ingelheim Ltd),301011
'320180009,Salbutamol 5mg/ml nebuliser liquid,301011
'4843611000001101,Salbutamol 5mg/ml nebuliser liquid,301011
'4843911000001107,Ventolin 5mg/ml respirator solution (GlaxoSmithKline UK Ltd),301011
'4844111000001106,Ventolin 5mg/ml respirator solution (GlaxoSmithKline UK Ltd),301011
'36059111000001102,Fluticasone 25micrograms/dose inhaler,302000
'4855911000001106,Fluticasone 25micrograms/dose inhaler,302000
'4856011000001103,Flixotide 25micrograms/dose inhaler (GlaxoSmithKline UK Ltd),302000
'4856111000001102,Flixotide 25micrograms/dose inhaler (GlaxoSmithKline UK Ltd),302000
'10835911000001109,Flixotide 25micrograms/dose inhaler (Waymade Healthcare Plc),
'10836011000001101,Flixotide 25micrograms/dose inhaler (Waymade Healthcare Plc),
'4864911000001104,Budesonide 200micrograms/dose inhaler with spacer,302000
'4860711000001107,Budesonide 200micrograms/dose inhaler with spacer,302000
'4860811000001104,Pulmicort 200micrograms/dose inhaler with Nebuchamber (AstraZeneca UK Ltd),302000
'4860911000001109,Pulmicort 200micrograms/dose inhaler with Nebuchamber (AstraZeneca UK Ltd),302000
'414538008,Ipratropium bromide 20micrograms/dose inhaler CFC free,
'7389811000001100,Ipratropium bromide 20micrograms/dose inhaler CFC free,301020
'7389911000001105,Atrovent 20micrograms/dose inhaler CFC free (Boehringer Ingelheim Ltd),301020
'7390011000001102,Atrovent 20micrograms/dose inhaler CFC free (Boehringer Ingelheim Ltd),301020
'14206211000001105,Atrovent 20micrograms/dose inhaler CFC free (Sigma Pharmaceuticals Plc),
'14206411000001109,Atrovent 20micrograms/dose inhaler CFC free (Sigma Pharmaceuticals Plc),
'18071311000001107,Atrovent 20micrograms/dose inhaler CFC free (Lexon (UK) Ltd),
'18071411000001100,Atrovent 20micrograms/dose inhaler CFC free (Lexon (UK) Ltd),
'20164811000001104,Atrovent 20micrograms/dose inhaler CFC free (DE Pharmaceuticals),
'20164911000001109,Atrovent 20micrograms/dose inhaler CFC free (DE Pharmaceuticals),
'27872911000001109,Ipratropium bromide 20micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd),301020
'27873111000001100,Ipratropium bromide 20micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd),301020
'34954811000001109,Inhalvent 20micrograms/dose inhaler (Alissa Healthcare Research Ltd),301020
'34954911000001104,Inhalvent 20micrograms/dose inhaler (Alissa Healthcare Research Ltd),301020
'8024611000001102,Budesonide 200micrograms/dose dry powder inhalation cartridge with device,302000
'8024711000001106,Budesonide 200micrograms/dose dry powder inhalation cartridge with device,302000
'8031811000001102,Budelin Novolizer 200micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd),302000
'8031911000001107,Budelin Novolizer 200micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd),302000
'9004511000001107,Ciclesonide 80micrograms/dose inhaler CFC free,302000
'9003811000001107,Ciclesonide 80micrograms/dose inhaler CFC free,302000
'23438711000001108,Ciclesonide 80micrograms/dose inhaler CFC free,302000
'9003911000001102,Alvesco 80 inhaler (AstraZeneca UK Ltd),302000
'9004011000001104,Alvesco 80 inhaler (AstraZeneca UK Ltd),302000
'19726711000001101,Alvesco 80 inhaler (Mawdsley-Brooks & Company Ltd),
'19726811000001109,Alvesco 80 inhaler (Mawdsley-Brooks & Company Ltd),
'23438611000001104,Alvesco 80 inhaler (Waymade Healthcare Plc),
'23438811000001100,Alvesco 80 inhaler (Waymade Healthcare Plc),
'29959011000001102,Alvesco 80 inhaler (Lexon (UK) Ltd),
'29959111000001101,Alvesco 80 inhaler (Lexon (UK) Ltd),
'9004411000001108,Ciclesonide 160micrograms/dose inhaler CFC free,302000
'9004111000001103,Ciclesonide 160micrograms/dose inhaler CFC free,302000
'9342411000001109,Ciclesonide 160micrograms/dose inhaler CFC free,302000
'9004211000001109,Alvesco 160 inhaler (AstraZeneca UK Ltd),302000
'9004311000001101,Alvesco 160 inhaler (AstraZeneca UK Ltd),302000
'9342511000001108,Alvesco 160 inhaler (AstraZeneca UK Ltd),302000
'17490511000001100,Alvesco 160 inhaler (Mawdsley-Brooks & Company Ltd),
'17490711000001105,Alvesco 160 inhaler (Mawdsley-Brooks & Company Ltd),
'17490611000001101,Alvesco 160 inhaler (Mawdsley-Brooks & Company Ltd),
'18050311000001104,Alvesco 160 inhaler (Lexon (UK) Ltd),
'29959511000001105,Alvesco 160 inhaler (Lexon (UK) Ltd),
'18050611000001109,Alvesco 160 inhaler (Lexon (UK) Ltd),
'21690711000001109,Alvesco 160 inhaler (Waymade Healthcare Plc),
'21691511000001106,Alvesco 160 inhaler (Waymade Healthcare Plc),
'21691111000001102,Alvesco 160 inhaler (Waymade Healthcare Plc),
'9117811000001107,Budesonide 200micrograms/dose dry powder inhalation cartridge,302000
'9111711000001108,Budesonide 200micrograms/dose dry powder inhalation cartridge,302000
'9111811000001100,Budelin Novolizer 200micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd),302000
'9111911000001105,Budelin Novolizer 200micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd),302000
'9207411000001106,Salbutamol 100micrograms/dose dry powder inhaler,301011
'9205111000001105,Salbutamol 100micrograms/dose dry powder inhaler,301011
'9205211000001104,Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'9205311000001107,Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'9652711000001107,Formoterol 12micrograms/dose inhaler CFC free,301011
'9628611000001102,Formoterol 12micrograms/dose inhaler CFC free,301011
'9628711000001106,Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd),301011
'9628811000001103,Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd),301011
'30041511000001100,Atimos Modulite 12micrograms/dose inhaler (Waymade Healthcare Plc),
'30041611000001101,Atimos Modulite 12micrograms/dose inhaler (Waymade Healthcare Plc),
'9720211000001107,Nedocromil 2mg/dose inhaler CFC free,303010
'9714011000001104,Nedocromil 2mg/dose inhaler CFC free,303010
'9714111000001103,Tilade 2mg/dose inhaler CFC free (Sanofi),303010
'9714211000001109,Tilade 2mg/dose inhaler CFC free (Sanofi),303010
'17465111000001103,Tilade 2mg/dose inhaler CFC free (Mawdsley-Brooks & Company Ltd),
'17465211000001109,Tilade 2mg/dose inhaler CFC free (Mawdsley-Brooks & Company Ltd),
'10075611000001101,Salmeterol 25micrograms/dose inhaler CFC free,301011
'10072811000001109,Salmeterol 25micrograms/dose inhaler CFC free,301011
'10073011000001107,Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),301011
'10073111000001108,Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),301011
'10847711000001102,Serevent 25micrograms/dose Evohaler (Waymade Healthcare Plc),
'10847811000001105,Serevent 25micrograms/dose Evohaler (Waymade Healthcare Plc),
'13203711000001107,Serevent 25micrograms/dose Evohaler (Dowelhurst Ltd),
'13203811000001104,Serevent 25micrograms/dose Evohaler (Dowelhurst Ltd),
'14706211000001101,Serevent 25micrograms/dose Evohaler (Sigma Pharmaceuticals Plc),
'14706411000001102,Serevent 25micrograms/dose Evohaler (Sigma Pharmaceuticals Plc),
'16241711000001109,Serevent 25micrograms/dose Evohaler (Lexon (UK) Ltd),
'16241811000001101,Serevent 25micrograms/dose Evohaler (Lexon (UK) Ltd),
'17441311000001105,Serevent 25micrograms/dose Evohaler (Mawdsley-Brooks & Company Ltd),
'17441411000001103,Serevent 25micrograms/dose Evohaler (Mawdsley-Brooks & Company Ltd),
'18186311000001104,Serevent 25micrograms/dose Evohaler (Necessity Supplies Ltd),
'18186411000001106,Serevent 25micrograms/dose Evohaler (Necessity Supplies Ltd),
'18611611000001101,Serevent 25micrograms/dose Evohaler (DE Pharmaceuticals),
'18611711000001105,Serevent 25micrograms/dose Evohaler (DE Pharmaceuticals),
'19562111000001107,Neovent 25micrograms/dose inhaler CFC free (Teva UK Ltd),301011
'19562211000001101,Neovent 25micrograms/dose inhaler CFC free (Teva UK Ltd),301011
'19568411000001100,Neovent 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),301011
'19568511000001101,Neovent 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),301011
'22650111000001100,Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd),301011
'22650211000001106,Vertine 25micrograms/dose inhaler CFC free (Teva UK Ltd),301011
'33561211000001109,Soltel 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),301011
'33561311000001101,Soltel 25micrograms/dose inhaler CFC free (Kent Pharmaceuticals Ltd),301011
'10598611000001104,Aminophylline powder,
'10598711000001108,Aminophylline powder,
'10598811000001100,Aminophylline powder (Imported (Germany)),
'10598911000001105,Aminophylline powder (Imported (Germany)),
'10621011000001101,Beclometasone 200micrograms/dose inhaler CFC free,302000
'10619211000001104,Beclometasone 200micrograms/dose inhaler CFC free,302000
'10619311000001107,Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd),302000
'10619411000001100,Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd),302000
'19737511000001105,Clenil Modulite 200micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd),
'19737611000001109,Clenil Modulite 200micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd),
'24591711000001104,Clenil Modulite 200micrograms/dose inhaler (Waymade Healthcare Plc),
'24591811000001107,Clenil Modulite 200micrograms/dose inhaler (Waymade Healthcare Plc),
'36603411000001105,Soprobec 200micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'36603511000001109,Soprobec 200micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'10621111000001100,Beclometasone 250micrograms/dose inhaler CFC free,302000
'10619511000001101,Beclometasone 250micrograms/dose inhaler CFC free,302000
'10619611000001102,Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd),302000
'10619711000001106,Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd),302000
'19737811000001108,Clenil Modulite 250micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd),
'19737911000001103,Clenil Modulite 250micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd),
'24591911000001102,Clenil Modulite 250micrograms/dose inhaler (Waymade Healthcare Plc),
'24592011000001109,Clenil Modulite 250micrograms/dose inhaler (Waymade Healthcare Plc),
'36603811000001107,Soprobec 250micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'36603911000001102,Soprobec 250micrograms/dose inhaler (Glenmark Pharmaceuticals Europe Ltd),302000
'12197411000001102,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301020
'12146811000001108,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301020
'12146911000001103,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301020
'12147011000001104,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301020
'17454611000001101,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Mawdsley-Brooks & Company Ltd),
'17454711000001105,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Mawdsley-Brooks & Company Ltd),
'24498211000001109,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Waymade Healthcare Plc),
'24498311000001101,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Waymade Healthcare Plc),
'12911011000001100,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'12906311000001107,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'12906411000001100,Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),302000
'12906511000001101,Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),302000
'13566211000001103,Salbutamol 100micrograms/dose dry powder inhalation cartridge with device,301011
'13513011000001104,Salbutamol 100micrograms/dose dry powder inhalation cartridge with device,301011
'13533511000001104,Salbulin Novolizer 100micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd),301011
'13533611000001100,Salbulin Novolizer 100micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd),301011
'13566111000001109,Salbutamol 100micrograms/dose dry powder inhalation cartridge,301011
'13533211000001102,Salbutamol 100micrograms/dose dry powder inhalation cartridge,301011
'13533711000001109,Salbulin Novolizer 100micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd),301011
'13533811000001101,Salbulin Novolizer 100micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd),301011
'13801911000001104,Sodium cromoglicate 5mg/dose inhaler CFC free,303010
'13776911000001101,Sodium cromoglicate 5mg/dose inhaler CFC free,303010
'13777011000001102,Intal 5mg/dose inhaler CFC free (Sanofi),303010
'13777111000001101,Intal 5mg/dose inhaler CFC free (Sanofi),303010
'14959511000001107,Budesonide 100micrograms/dose inhaler CFC free,302000
'14951011000001103,Budesonide 100micrograms/dose inhaler CFC free,302000
'14951111000001102,Pulmicort 100micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),302000
'14951211000001108,Pulmicort 100micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),302000
'15374611000001106,Budesonide 200micrograms/dose inhaler CFC free,302000
'15358311000001109,Budesonide 200micrograms/dose inhaler CFC free,302000
'15358411000001102,Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),302000
'15358511000001103,Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd),302000
'15534911000001100,Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid ampoules,301040
'15522311000001105,Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid ampoules,301040
'15522411000001103,Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Arrow Generics Ltd),301040
'15522511000001104,Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Arrow Generics Ltd),301040
'32898611000001109,Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Actavis UK Ltd),301040
'32898911000001103,Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Actavis UK Ltd),301040
'17313811000001104,Indacaterol 300microgram inhalation powder capsules with device,301011
'17299811000001107,Indacaterol 300microgram inhalation powder capsules with device,301011
'17299911000001102,Onbrez Breezhaler 300microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'17300011000001103,Onbrez Breezhaler 300microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'18489111000001108,Onbrez Breezhaler 300microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'18489211000001102,Onbrez Breezhaler 300microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'17313711000001107,Indacaterol 150microgram inhalation powder capsules with device,301011
'17300711000001101,Indacaterol 150microgram inhalation powder capsules with device,301011
'17300811000001109,Onbrez Breezhaler 150microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'17300911000001104,Onbrez Breezhaler 150microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301011
'18488911000001103,Onbrez Breezhaler 150microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'18489011000001107,Onbrez Breezhaler 150microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'20948211000001104,Glycopyrronium bromide 2% solution,1312000
'20941811000001109,Glycopyrronium bromide 2% solution,1312000
'25369811000001101,Glycopyrronium bromide 2% solution,1312000
'30773111000001108,Glycopyrronium bromide 2% solution,1312000
'20941911000001104,Glycopyrronium bromide 2% solution (Special Order),1312000
'20942011000001106,Glycopyrronium bromide 2% solution (Special Order),1312000
'25369911000001106,Glycopyrronium bromide 2% solution (Special Order),1312000
'30773211000001102,Glycopyrronium bromide 2% solution (Special Order),1312000
'703924000,Aclidinium bromide 375micrograms/dose dry powder inhaler,
'20985011000001109,Aclidinium bromide 375micrograms/dose dry powder inhaler,301020
'20985511000001101,Eklira 322micrograms/dose Genuair (AstraZeneca UK Ltd),301020
'20985611000001102,Eklira 322micrograms/dose Genuair (AstraZeneca UK Ltd),301020
'28424911000001104,Eklira 322micrograms/dose Genuair (Waymade Healthcare Plc),
'28425011000001104,Eklira 322micrograms/dose Genuair (Waymade Healthcare Plc),
'21113711000001102,Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,302000
'21019311000001108,Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,302000
'21019411000001101,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'21019511000001102,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'29749211000001101,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),
'29749311000001109,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),
'21113811000001105,Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free,302000
'21019611000001103,Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free,302000
'21019711000001107,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'21019811000001104,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'29749611000001104,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Waymade Healthcare Plc),
'29749711000001108,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Waymade Healthcare Plc),
'21113911000001100,Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,302000
'21020511000001103,Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,302000
'21020611000001104,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'21020711000001108,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),302000
'29749411000001102,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),
'29749511000001103,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),
'21496211000001102,Glycopyrronium bromide 55microgram inhalation powder capsules with device,301020
'21495211000001108,Glycopyrronium bromide 55microgram inhalation powder capsules with device,301020
'21495311000001100,Glycopyrronium bromide 55microgram inhalation powder capsules with device,301020
'31550911000001105,Glycopyrronium bromide 55microgram inhalation powder capsules with device,301020
'21495411000001107,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301020
'21495511000001106,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301020
'21495711000001101,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301020
'31551311000001104,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301020
'30273611000001108,Seebri Breezhaler 44microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'30273711000001104,Seebri Breezhaler 44microgram inhalation powder capsules with device (Waymade Healthcare Plc),
'23661311000001105,Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,302000
'23621611000001106,Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,302000
'23621711000001102,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),302000
'23621811000001105,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),302000
'30273011000001101,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc),
'30273111000001100,Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc),
'23661411000001103,Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,302000
'23621911000001100,Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,302000
'23622011000001107,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),302000
'23622111000001108,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),302000
'30273211000001106,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc),
'30273311000001103,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc),
'24670111000001108,Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301011
'24607911000001100,Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301011
'24608011000001103,Striverdi Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301011
'24608111000001102,Striverdi Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301011
'24645511000001105,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,301040
'24644511000001109,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,301040
'24644611000001108,Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),301040
'24644711000001104,Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),301040
'32364511000001104,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler (Ennogen Healthcare Ltd),301040
'32364611000001100,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler (Ennogen Healthcare Ltd),301040
'32629811000001101,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler (J M McGill Ltd),301040
'32629911000001106,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler (J M McGill Ltd),301040
'26148711000001101,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'26111011000001102,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'26112111000001106,Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),302000
'26112411000001101,Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),302000
'27890611000001109,Umeclidinium bromide 65micrograms/dose dry powder inhaler,301020
'27567611000001107,Umeclidinium bromide 65micrograms/dose dry powder inhaler,301020
'27567911000001101,Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),301020
'27568011000001104,Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),301020
'28049611000001104,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,301040
'28007011000001107,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,301040
'28007111000001108,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,301040
'33570311000001104,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,301040
'28007211000001102,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301040
'28007311000001105,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301040
'28007411000001103,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301040
'33570411000001106,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),301040
'28365011000001100,Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler,301040
'28357011000001101,Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler,301040
'28357211000001106,Duaklir 340micrograms/dose / 12micrograms/dose Genuair (AstraZeneca UK Ltd),301040
'28357511000001109,Duaklir 340micrograms/dose / 12micrograms/dose Genuair (AstraZeneca UK Ltd),301040
'28422511000001101,Fenoterol 50micrograms/dose / Ipratropium bromide 20micrograms/dose inhaler CFC free,301040
'28410711000001104,Fenoterol 50micrograms/dose / Ipratropium bromide 20micrograms/dose inhaler CFC free,301040
'28410811000001107,Berodual N inhaler (Imported (Germany)),301040
'28410911000001102,Berodual N inhaler (Imported (Germany)),301040
'29987211000001108,Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301040
'29971211000001108,Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,301040
'29971311000001100,Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301040
'29971411000001107,Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),301040
'31087511000001105,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'31063011000001105,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,302000
'31063111000001106,Fostair NEXThaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),302000
'31063211000001100,Fostair NEXThaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),302000
'31087411000001106,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'31063311000001108,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'31063411000001101,Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),302000
'31063511000001102,Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),302000
'32960711000001105,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'32925511000001101,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,302000
'32926011000001100,Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd),302000
'32926711000001103,Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd),302000
'33596311000001107,Tiotropium bromide 10microgram inhalation powder capsules with device,301020
'33594511000001107,Tiotropium bromide 10microgram inhalation powder capsules with device,301020
'33594911000001100,Braltus 10microgram inhalation powder capsules with Zonda inhaler (Teva UK Ltd),301020
'33595011000001100,Braltus 10microgram inhalation powder capsules with Zonda inhaler (Teva UK Ltd),301020
